source,source_value,row_count,row_share,scheme,version,mapping_kind,codes,match_type,confidence,notes,source_field,query_text,branch_codes,branch_titles,suggested_kind,suggested_codes,candidate_codes,candidate_titles,candidate_scores,retrieval_score,suggestion_source,review_status
osm,amenity=biergarten,2,7.043741635556808e-05,psic,rev5,,,exact,,,category,biergarten amenity,,,,,842|841|80190|8019|80111,"Provision of services to the community as a whole || Administration of the State and the economic, social and environmental policies of the community || Security activities n.e.c. || Security activities n.e.c. || Private security activities",0.058171|0.036769|0.034002|0.034002|0.030244,0.058171,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,shop=medical_supply,2,7.043741635556808e-05,psic,rev5,,,exact,,,category,retail sale medical supply,47,Retail Trade,,,4721|47217|47761|47219|4751,"Retail sale of food || Retail sale of salt || Retail sale of pet || Retail sale of food, n.e.c. || Retail sale of textiles",0.389146|0.365837|0.359981|0.352744|0.351333,0.389146,semantic:osm:shop;retrieval:candidates,REVIEW_CANDIDATES
osm,shop=lighting,2,7.043741635556808e-05,psic,rev5,,,exact,,,category,retail sale lighting,47,Retail Trade,,,4721|47591|47217|47761|47219,"Retail sale of food || Retail sale of home furniture, fixtures and lighting equipment || Retail sale of salt || Retail sale of pet || Retail sale of food, n.e.c.",0.449929|0.441457|0.422725|0.415836|0.408644,0.449929,semantic:osm:shop;retrieval:candidates,REVIEW_CANDIDATES
osm,shop=hifi,2,7.043741635556808e-05,psic,rev5,,,exact,,,category,retail sale hifi,47,Retail Trade,,,4721|47217|47761|47219|4751,"Retail sale of food || Retail sale of salt || Retail sale of pet || Retail sale of food, n.e.c. || Retail sale of textiles",0.631044|0.593662|0.584361|0.570688|0.568525,0.631044,semantic:osm:shop;retrieval:candidates,REVIEW_CANDIDATES
osm,craft=shoemaker,2,7.043741635556808e-05,psic,rev5,,,exact,,,category,shoemaker craft,,,,,9013|90130|01441|0116|0126,"Other arts creation activities || Other arts creation activities || Raising and breeding of sheep, including sheep shearing by the owner || Growing of fiber crops || Growing of coconuts, including copra making",0.010914|0.010914|0.010541|0.009610|0.009285,0.010914,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,amenity=coworking_space,2,7.043741635556808e-05,psic,rev5,,,exact,,,category,coworking space amenity,,,,,86123|8019|80190|80111|R,Private maternity hospital activities || Security activities n.e.c. || Security activities n.e.c. || Private security activities || Human Health and Social Work Activities,0.047799|0.026915|0.026915|0.023940|0.021337,0.047799,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,shop=paint,2,7.043741635556808e-05,psic,rev5,,,exact,,,category,retail sale paint,47,Retail Trade,,,4721|47217|47761|47219|4751,"Retail sale of food || Retail sale of salt || Retail sale of pet || Retail sale of food, n.e.c. || Retail sale of textiles",0.449859|0.424062|0.417829|0.404131|0.402844,0.449859,semantic:osm:shop;retrieval:candidates,REVIEW_CANDIDATES
osm,shop=telecommunication,2,7.043741635556808e-05,psic,rev5,,,exact,,,category,retail sale telecommunication,47,Retail Trade,,,4721|474|4740|47217|4751,Retail sale of food || Retail sale of information and communication equipment || Retail sale of information and communication equipment || Retail sale of salt || Retail sale of textiles,0.410811|0.391544|0.391544|0.384409|0.382074,0.410811,semantic:osm:shop;retrieval:candidates,REVIEW_CANDIDATES
osm,amenity=fast_food | shop=bakery,2,7.043741635556808e-05,psic,rev5,,,exact,,,category,fast-food restaurant operations,561,Restaurants and mobile food service activities,SUBTREE,56102,56102|5610|561|56109|56103,"Fast-food restaurants operations, including quick service restaurant || Restaurants and mobile food service activities || Restaurants and mobile food service activities || Restaurants and mobile food service activities, n.e.c. || Activities of buffet restaurants",0.665390|0.220886|0.220886|0.211482|0.152129,0.665390,semantic:osm:amenity=fast_food;retrieval:strong_separated_hit,REVIEW_REQUIRED
osm,shop=farm,2,7.043741635556808e-05,psic,rev5,,,exact,,,category,retail sale farm,47,Retail Trade,,,4721|47217|47761|47219|4751,"Retail sale of food || Retail sale of salt || Retail sale of pet || Retail sale of food, n.e.c. || Retail sale of textiles",0.445045|0.419346|0.413098|0.400369|0.399043,0.445045,semantic:osm:shop;retrieval:candidates,REVIEW_CANDIDATES
osm,shop=hardware;trade,2,7.043741635556808e-05,psic,rev5,,,exact,,,category,retail sale hardware;trade,47,Retail Trade,,,47|47521|4752|47529|4721,"Retail Trade || Retail sale of hardware and electrical materials and supplies || Retail sale of hardware, building materials, paints and glass || Retail sale of hardware, building materials, paints and glass, n.e.c. || Retail sale of food",0.492230|0.420243|0.387690|0.378264|0.372697,0.492230,semantic:osm:shop;retrieval:candidates,REVIEW_CANDIDATES
osm,leisure=golf_course,2,7.043741635556808e-05,psic,rev5,,,exact,,,category,golf course leisure,,,,,532|5320|53|5330|53300,Courier activities || Courier activities || Postal and Courier Activities || Intermediation service activities for postal and courier activities || Intermediation service activities for postal and courier activities,0.083356|0.083356|0.066400|0.047216|0.047216,0.083356,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,amenity=prison,2,7.043741635556808e-05,psic,rev5,,,exact,,,category,prison amenity,,,,,842|80111|841|8011|8019,"Provision of services to the community as a whole || Private security activities || Administration of the State and the economic, social and environmental policies of the community || Investigation and private security activities || Security activities n.e.c.",0.083095|0.066351|0.050663|0.049836|0.045605,0.083095,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,office=lawyer,2,7.043741635556808e-05,psic,rev5,,,exact,,,category,lawyer professional service activities,,,,,T|96|94120|9412|N,"Other Service Activities || Personal Service Activities || Activities of professional membership organizations || Activities of professional membership organizations || Professional, Scientific, and Technical Activities",0.420558|0.405202|0.399698|0.399698|0.375470,0.420558,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,healthcare=midwife,2,7.043741635556808e-05,psic,rev5,,,exact,,,category,midwife healthcare,,,,,86|869|8699|86999|R,"Human Health Activities || Other human health activities || Other human health activities n.e.c. || All other human health activities, n.e.c. || Human Health and Social Work Activities",0.193558|0.184979|0.173015|0.157805|0.153274,0.193558,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,amenity=prep_school,2,7.043741635556808e-05,psic,rev5,,,exact,,,category,prep school amenity,,,,,842|841|80190|8019|80111,"Provision of services to the community as a whole || Administration of the State and the economic, social and environmental policies of the community || Security activities n.e.c. || Security activities n.e.c. || Private security activities",0.054019|0.032947|0.030467|0.030467|0.029745,0.054019,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,healthcare=physiotherapist,2,7.043741635556808e-05,psic,rev5,,,exact,,,category,physiotherapist healthcare,,,,,869|8699|86|86999|R,"Other human health activities || Other human health activities n.e.c. || Human Health Activities || All other human health activities, n.e.c. || Human Health and Social Work Activities",0.147589|0.138044|0.137792|0.125908|0.109114,0.147589,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,industrial=slaughterhouse,2,7.043741635556808e-05,psic,rev5,,,exact,,,category,slaughterhouse industrial,,,,,U|9820|98200|982|9810,Activities of Households as Employers; Undifferentiated Goods- and Services-Producing Activities of Households for own use || Undifferentiated service-producing activities of private households for own use || Undifferentiated service-producing activities of private households for own use || Undifferentiated service-producing activities of private households for own use || Undifferentiated goods-producing activities of private households for their own use,0.026592|0.024389|0.024389|0.024389|0.023200,0.026592,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,shop=candles,2,7.043741635556808e-05,psic,rev5,,,exact,,,category,retail sale candles,47,Retail Trade,,,4721|47217|4751|47761|47219,"Retail sale of food || Retail sale of salt || Retail sale of textiles || Retail sale of pet || Retail sale of food, n.e.c.",0.410852|0.386202|0.383181|0.380001|0.372546,0.410852,semantic:osm:shop;retrieval:candidates,REVIEW_CANDIDATES
osm,amenity=bicycle_rental,2,7.043741635556808e-05,psic,rev5,,,exact,,,category,bicycle rental amenity,,,,,77|771|77100|7710|77292,Rental and Leasing Activities || Rental and leasing of motor vehicles || Rental and leasing of motor vehicles || Rental and leasing of motor vehicles || Rental and leasing of household furniture,0.353745|0.299375|0.299375|0.299375|0.264882,0.353745,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,man_made=pier | public_transport=platform,2,7.043741635556808e-05,psic,rev5,,,exact,,,category,pier man made platform public transport,,,,,51|50|494|49|309,Air Transport || Water Transport || Other land transport || Land Transport and Transport via Pipelines || Manufacture of transport equipment n.e.c.,0.222913|0.219012|0.185768|0.174152|0.168968,0.222913,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,public_transport=stop_position,2,7.043741635556808e-05,psic,rev5,,,exact,,,category,stop position public transport,,,,,51|50|494|49|309,Air Transport || Water Transport || Other land transport || Land Transport and Transport via Pipelines || Manufacture of transport equipment n.e.c.,0.366851|0.363037|0.293914|0.276080|0.275582,0.366851,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,amenity=health_post | healthcare=clinic,2,7.043741635556808e-05,psic,rev5,,,exact,,,category,health post amenity clinic healthcare,,,,,86|869|8699|86999|R,"Human Health Activities || Other human health activities || Other human health activities n.e.c. || All other human health activities, n.e.c. || Human Health and Social Work Activities",0.348462|0.321549|0.309508|0.276681|0.256253,0.348462,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,amenity=parking_entrance,2,7.043741635556808e-05,psic,rev5,,,exact,,,category,parking entrance amenity,,,,,6411|64110|651|65201|6520,Central banking || Central banking || Insurance || Reinsurance for life insurance || Reinsurance,0.079393|0.079393|0.076199|0.063418|0.061341,0.079393,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,amenity=fast_food | shop=convenience,2,7.043741635556808e-05,psic,rev5,,,exact,,,category,fast-food restaurant operations,561,Restaurants and mobile food service activities,SUBTREE,56102,56102|5610|561|56109|56103,"Fast-food restaurants operations, including quick service restaurant || Restaurants and mobile food service activities || Restaurants and mobile food service activities || Restaurants and mobile food service activities, n.e.c. || Activities of buffet restaurants",0.665390|0.220886|0.220886|0.211482|0.152129,0.665390,semantic:osm:amenity=fast_food;retrieval:strong_separated_hit,REVIEW_REQUIRED
osm,tourism=attraction | leisure=water_park,2,7.043741635556808e-05,psic,rev5,,,exact,,,category,attraction tourism water park leisure,,,,,50|502|5021|5022|50220,Water Transport || Inland water transport || Inland passenger water transport || Inland freight water transport || Inland freight water transport,0.423001|0.294244|0.243887|0.242147|0.242147,0.423001,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,shop=photo,2,7.043741635556808e-05,psic,rev5,,,exact,,,category,retail sale photo,47,Retail Trade,,,4721|47217|47761|47219|4751,"Retail sale of food || Retail sale of salt || Retail sale of pet || Retail sale of food, n.e.c. || Retail sale of textiles",0.429336|0.404783|0.398867|0.385481|0.384273,0.429336,semantic:osm:shop;retrieval:candidates,REVIEW_CANDIDATES
osm,craft=tailor,2,7.043741635556808e-05,psic,rev5,,,exact,,,category,tailor craft,,,,,47193|46901|4721|47|47761,Retail sale in handicraft and souvenir products || Wholesale of handicraft and souvenir products || Retail sale of food || Retail Trade || Retail sale of pet,0.096958|0.087027|0.024526|0.024278|0.024106,0.096958,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
